user_id,condition,D1_style_margin,D2_author_id_top10,D4_semantic_sim,D5_perfect_rate
AER6II7VS3FHCWLZZTNXHXBZCMEA,D_off,0.33843187242746353,1,0.7219072133302689,0.375
AF7SHUWZHWXOG6ROPPRCJG7JASYA,A_sampled,0.30630290508270264,1,0.7549092620611191,0.375
AF7SHUWZHWXOG6ROPPRCJG7JASYA,B_mean,0.3909425139427185,1,0.792961560189724,0.125
AF7SHUWZHWXOG6ROPPRCJG7JASYA,C_shuffled,0.299354612827301,1,0.7878032028675079,0.375
AF7SHUWZHWXOG6ROPPRCJG7JASYA,D_off,0.26350734382867813,1,0.739255428314209,0.25
AFCAOJBDIAIIQUFMWEPZ4NCEL2PQ,A_sampled,0.13547560572624207,0,0.7076246961951256,0.125
AFCAOJBDIAIIQUFMWEPZ4NCEL2PQ,B_mean,0.13903745636343956,1,0.7874415889382362,0.375
AFCAOJBDIAIIQUFMWEPZ4NCEL2PQ,C_shuffled,0.33793269097805023,1,0.7163702622056007,0.0
AFCAOJBDIAIIQUFMWEPZ4NCEL2PQ,D_off,0.09198493510484695,0,0.6935569122433662,0.125
AFGILDAOESUJX3BCUY533G2ZZ5FA,A_sampled,0.5570878982543945,1,0.5702414661645889,0.125
AFGILDAOESUJX3BCUY533G2ZZ5FA,B_mean,0.2964603155851364,1,0.5589572042226791,0.0
AFGILDAOESUJX3BCUY533G2ZZ5FA,C_shuffled,0.2468705102801323,1,0.6242623776197433,0.125
AFGILDAOESUJX3BCUY533G2ZZ5FA,D_off,0.2625889480113983,1,0.5644945800304413,0.0
AFO2SXNWPO3ZX5SFC226HLM65YRQ,A_sampled,0.4502395763993263,1,0.6981789171695709,0.125
AFO2SXNWPO3ZX5SFC226HLM65YRQ,B_mean,0.4124997556209564,1,0.7206475287675858,0.0
AFO2SXNWPO3ZX5SFC226HLM65YRQ,C_shuffled,0.5250512957572937,1,0.7524215653538704,0.375
AFO2SXNWPO3ZX5SFC226HLM65YRQ,D_off,0.4213446415960789,1,0.8394657075405121,1.0
AFR6N2JHAAWJLI5EJFQDENFMVVAQ,A_sampled,0.467252641916275,1,0.7391764149069786,0.125
AFR6N2JHAAWJLI5EJFQDENFMVVAQ,B_mean,0.5188840329647064,1,0.7893082275986671,0.375
AFR6N2JHAAWJLI5EJFQDENFMVVAQ,C_shuffled,0.4882863983511925,1,0.7572493031620979,0.5
AFR6N2JHAAWJLI5EJFQDENFMVVAQ,D_off,0.43393823504447937,1,0.792444996535778,0.5
AFRVEZ6EJNYZOHC7WT5T4OJP5XCA,A_sampled,0.37932292744517326,1,0.7797285467386246,0.0
AFRVEZ6EJNYZOHC7WT5T4OJP5XCA,B_mean,0.23996867425739765,1,0.8140988498926163,0.0
AFRVEZ6EJNYZOHC7WT5T4OJP5XCA,C_shuffled,0.3831431083381176,1,0.8052863776683807,0.0
AFRVEZ6EJNYZOHC7WT5T4OJP5XCA,D_off,0.4604618828743696,1,0.8100927099585533,0.375
AFUAKR7T37ENPSFCNQFHAAWRCVLQ,A_sampled,0.7719408571720123,1,0.6831181570887566,0.0
AFUAKR7T37ENPSFCNQFHAAWRCVLQ,B_mean,0.5741279572248459,1,0.8315607011318207,0.0
AFUAKR7T37ENPSFCNQFHAAWRCVLQ,C_shuffled,0.7125000059604645,1,0.8140069469809532,0.0
AFUAKR7T37ENPSFCNQFHAAWRCVLQ,D_off,0.6040479242801666,1,0.8983996361494064,0.75
AFWALD54B3GMUXE5JRTEVDWYDK2A,A_sampled,0.46251851320266724,1,0.5108250938355923,0.0
AFWALD54B3GMUXE5JRTEVDWYDK2A,B_mean,0.48614542558789253,1,0.4721011370420456,0.0
AFWALD54B3GMUXE5JRTEVDWYDK2A,C_shuffled,0.31389038264751434,1,0.7413574233651161,0.375
AFWALD54B3GMUXE5JRTEVDWYDK2A,D_off,0.3557523060590029,1,0.8531177639961243,0.625
AFYJAAEIW7G4CNQQUGYO7RO5TLIQ,A_sampled,0.17322766780853271,1,0.6344238631427288,0.0
AFYJAAEIW7G4CNQQUGYO7RO5TLIQ,B_mean,0.2719973921775818,1,0.603363387286663,0.0
AFYJAAEIW7G4CNQQUGYO7RO5TLIQ,C_shuffled,0.20540979504585266,1,0.8034493699669838,0.0
AFYJAAEIW7G4CNQQUGYO7RO5TLIQ,D_off,0.17862751334905624,1,0.7927057147026062,0.0
AG2BDJERYSIN2W2GMJ72IKLYNNLQ,A_sampled,0.3227194994688034,1,0.7735964357852936,0.75
AG2BDJERYSIN2W2GMJ72IKLYNNLQ,B_mean,0.2838897407054901,1,0.8701239973306656,0.875
AG2BDJERYSIN2W2GMJ72IKLYNNLQ,C_shuffled,0.2878190726041794,1,0.7221449613571167,0.5
AG2BDJERYSIN2W2GMJ72IKLYNNLQ,D_off,0.3215850591659546,1,0.7894295156002045,1.0
AG7UGH6EAWJ26U2UVVPC6DL3IVQQ,A_sampled,-0.1036122739315033,0,0.6810916215181351,0.125
AG7UGH6EAWJ26U2UVVPC6DL3IVQQ,B_mean,-0.0822019875049591,0,0.8171698302030563,0.0
AG7UGH6EAWJ26U2UVVPC6DL3IVQQ,C_shuffled,-0.06635502353310585,0,0.8056881129741669,0.25
AG7UGH6EAWJ26U2UVVPC6DL3IVQQ,D_off,-0.0007849335670471191,0,0.8388517498970032,0.125
AGJAAIVCKU5TQ5CELVGFAR5D2GXA,A_sampled,0.24369153380393982,1,0.7344080656766891,0.0
AGJAAIVCKU5TQ5CELVGFAR5D2GXA,B_mean,0.345284104347229,1,0.7572021186351776,0.625
AGJAAIVCKU5TQ5CELVGFAR5D2GXA,C_shuffled,0.3044664040207863,1,0.8201715722680092,1.0
AGJAAIVCKU5TQ5CELVGFAR5D2GXA,D_off,0.2920896112918854,1,0.6741489768028259,0.625
AGJZSZFWGKZIA5WHY43KK6P7FNBQ,A_sampled,0.8945324569940567,1,0.5725401118397713,0.0
AGJZSZFWGKZIA5WHY43KK6P7FNBQ,B_mean,0.6319425106048584,1,0.6376450285315514,0.0
AGJZSZFWGKZIA5WHY43KK6P7FNBQ,C_shuffled,0.42334209382534027,1,0.6805057972669601,0.375
AGJZSZFWGKZIA5WHY43KK6P7FNBQ,D_off,0.08461572602391243,0,0.6407313868403435,0.375
AGLGCQJ6R7DK2HOZRYGHMQ7D6BTA,A_sampled,0.4317775145173073,1,0.7911096625030041,0.25
AGLGCQJ6R7DK2HOZRYGHMQ7D6BTA,B_mean,0.3280850052833557,1,0.7815126925706863,0.375
AGLGCQJ6R7DK2HOZRYGHMQ7D6BTA,C_shuffled,0.3928416185081005,1,0.6705677732825279,0.125
AGLGCQJ6R7DK2HOZRYGHMQ7D6BTA,D_off,0.5020123869180679,1,0.7689610347151756,0.75
AGOPE3DE2M4CPQW4G7L4GAEHTJBA,A_sampled,0.515698317438364,1,0.677495326846838,0.0
AGOPE3DE2M4CPQW4G7L4GAEHTJBA,B_mean,0.15809251181781292,1,0.7304225787520409,0.0
AGOPE3DE2M4CPQW4G7L4GAEHTJBA,C_shuffled,-0.27256835997104645,0,0.5838243737816811,0.0
AGOPE3DE2M4CPQW4G7L4GAEHTJBA,D_off,-0.19468383491039276,0,0.7278955280780792,0.0
AGV7MJIYWVS7UVMOHQW5FYIEQC3A,A_sampled,0.1962694153189659,0,0.6216241270303726,0.0
AGV7MJIYWVS7UVMOHQW5FYIEQC3A,B_mean,0.20009779930114746,0,0.7242801710963249,0.5
AGV7MJIYWVS7UVMOHQW5FYIEQC3A,C_shuffled,0.16444844007492065,0,0.6070213355123997,0.0
AGV7MJIYWVS7UVMOHQW5FYIEQC3A,D_off,0.4318200945854187,1,0.819294311106205,0.5
AGYIQYQKJSRVSDJUPW6Z5KNI3GRQ,A_sampled,0.5687901228666306,1,0.7284341342747211,0.125
AGYIQYQKJSRVSDJUPW6Z5KNI3GRQ,B_mean,0.013602443039417267,0,0.8102554678916931,0.125
AGYIQYQKJSRVSDJUPW6Z5KNI3GRQ,C_shuffled,0.35349705070257187,1,0.7076912373304367,0.125
AGYIQYQKJSRVSDJUPW6Z5KNI3GRQ,D_off,0.32360174506902695,1,0.7160087823867798,0.0
AH5ONINJRNZ674DXUMV4RMYIFYVQ,A_sampled,0.25242599844932556,1,0.5911823734641075,0.0
AH5ONINJRNZ674DXUMV4RMYIFYVQ,B_mean,0.1583140268921852,1,0.5418127179145813,0.0
AH5ONINJRNZ674DXUMV4RMYIFYVQ,C_shuffled,0.09265509247779846,0,0.6757202371954918,0.0
AH5ONINJRNZ674DXUMV4RMYIFYVQ,D_off,-0.033045485615730286,0,0.6951401680707932,0.375
AH5OZYVAPLO374DQNA67WQM3YXYQ,A_sampled,0.09010714292526245,1,0.5981855615973473,0.0
AH5OZYVAPLO374DQNA67WQM3YXYQ,B_mean,-0.015042893588542938,1,0.7453076019883156,0.0
AH5OZYVAPLO374DQNA67WQM3YXYQ,C_shuffled,0.019500186666846275,0,0.8171980232000351,0.75
AH5OZYVAPLO374DQNA67WQM3YXYQ,D_off,0.11197376251220703,0,0.7903619259595871,0.875
AHKL2IAC36ECZBY6GALHYGJKSJCA,A_sampled,0.47629299759864807,1,0.6298929676413536,0.0
AHKL2IAC36ECZBY6GALHYGJKSJCA,B_mean,0.26832689344882965,1,0.6694654151797295,0.125
AHKL2IAC36ECZBY6GALHYGJKSJCA,C_shuffled,0.43392549455165863,1,0.5906381197273731,0.0
AHKL2IAC36ECZBY6GALHYGJKSJCA,D_off,0.18245653808116913,1,0.7256934344768524,0.25
AHOEMNCGNZJMIS5RHBTTKMDDQU3A,A_sampled,0.24664245545864105,1,0.7516024708747864,0.625
AHOEMNCGNZJMIS5RHBTTKMDDQU3A,B_mean,0.12028467655181885,1,0.7803540378808975,0.75
AHOEMNCGNZJMIS5RHBTTKMDDQU3A,C_shuffled,0.23188897967338562,1,0.7726007997989655,0.0
AHOEMNCGNZJMIS5RHBTTKMDDQU3A,D_off,0.2325446605682373,0,0.7913206666707993,0.75
AHSSDNEMHCJBRRMCLPGASYU2JQLQ,A_sampled,0.24992850422859192,1,0.6840222924947739,0.375
AHSSDNEMHCJBRRMCLPGASYU2JQLQ,B_mean,0.1560955047607422,0,0.7042338028550148,0.5
AHSSDNEMHCJBRRMCLPGASYU2JQLQ,C_shuffled,0.2876400053501129,1,0.7380799725651741,0.5
AHSSDNEMHCJBRRMCLPGASYU2JQLQ,D_off,0.18985843658447266,0,0.6564780175685883,0.25
